monthly_spending_ratio,savings_ratio,income_level,fixed_commitments_ratio,goal_progress_ratio,goal_delay_ratio,expense_frequency,spending_variance,emergency_fund_ratio,income_growth_rate,income_stability,risk_level,target_class
0.7833,0.1167,0.6339,0.4568,0.5216,0.7937,0.6244,0.5731,0.1987,0.0174,0.5383,0.6622,4
0.6695,0.1465,0.6803,0.5937,0.4578,0.8634,0.6922,0.6272,0.169,0.0037,0.5205,0.6669,4
0.7145,0.1022,0.6683,0.5261,0.5076,0.716,0.5697,0.6208,0.2369,0.0194,0.5961,0.6451,4
0.708,0.1266,0.5646,0.5094,0.4439,0.7478,0.5874,0.6124,0.2457,0.0105,0.4757,0.6627,4
0.7998,0.0822,0.6913,0.5074,0.4651,0.7296,0.6541,0.5722,0.2185,0.0049,0.4813,0.6535,4
0.6649,0.0886,0.6752,0.5857,0.4336,0.8007,0.6713,0.6143,0.1994,0.014,0.5392,0.6561,4
0.7357,0.136,0.5865,0.5396,0.467,0.8819,0.5579,0.6182,0.19,0.0176,0.5162,0.6295,4
0.6529,0.0819,0.5898,0.5718,0.456,0.8741,0.617,0.5011,0.2263,0.0009,0.4762,0.6345,4
0.7244,0.1379,0.5762,0.4776,0.4498,0.7142,0.6671,0.5163,0.2112,0.0116,0.4512,0.6745,4
0.7591,0.107,0.5815,0.5964,0.4895,0.8533,0.6287,0.6206,0.1578,0.0052,0.5365,0.7411,4
0.7777,0.1127,0.6768,0.4747,0.5069,0.8365,0.5507,0.5031,0.1674,0.0048,0.4704,0.7242,4
0.7697,0.1493,0.6191,0.5697,0.4637,0.7552,0.5702,0.5783,0.2174,0.0144,0.5029,0.62,4
0.6569,0.1336,0.6507,0.4915,0.469,0.8397,0.6942,0.5501,0.2163,0.0105,0.5348,0.7035,4
0.7363,0.1026,0.5631,0.5295,0.4422,0.6962,0.6244,0.6245,0.2015,0.0098,0.5297,0.6333,4
0.6605,0.1346,0.6604,0.5625,0.4361,0.7555,0.658,0.636,0.1869,0.0066,0.5551,0.6198,4
0.7993,0.0816,0.6635,0.4979,0.4355,0.7431,0.5883,0.5326,0.168,0.0037,0.4767,0.7159,4
0.7627,0.1086,0.55,0.4835,0.5281,0.7052,0.5629,0.6086,0.1726,0.0034,0.553,0.6517,4
0.6576,0.138,0.5565,0.4843,0.4834,0.8348,0.6752,0.61,0.157,0.0034,0.5234,0.7388,4
0.7783,0.1353,0.6849,0.5463,0.5147,0.7543,0.5799,0.5277,0.2021,0.0004,0.4561,0.6508,4
0.7772,0.1287,0.587,0.5723,0.4671,0.8054,0.6281,0.5435,0.2049,0.0009,0.476,0.6988,4
0.7596,0.1035,0.6564,0.5269,0.5001,0.8355,0.5793,0.606,0.2312,0.0155,0.556,0.7298,4
0.752,0.1287,0.6818,0.5632,0.4124,0.7068,0.5902,0.5544,0.203,0.0178,0.5884,0.6843,4
0.715,0.0944,0.6962,0.4597,0.4611,0.8217,0.662,0.5456,0.1512,0.0116,0.5211,0.7088,4
0.7917,0.1,0.5547,0.5766,0.4866,0.8853,0.6482,0.5242,0.2152,0.0164,0.5694,0.6381,4
0.6899,0.1298,0.6727,0.4609,0.459,0.6942,0.6189,0.5259,0.1737,0.003,0.5889,0.61,4
0.6628,0.0889,0.5788,0.5349,0.4558,0.8129,0.6405,0.613,0.2034,0.0091,0.5772,0.6004,4
0.6519,0.1366,0.6412,0.5511,0.5425,0.8216,0.6071,0.6035,0.2377,0.0104,0.4923,0.6103,4
0.7356,0.1241,0.674,0.5616,0.452,0.8846,0.5734,0.5395,0.2387,0.0096,0.5602,0.6418,4
0.7694,0.1492,0.5605,0.4759,0.5049,0.6649,0.5739,0.5105,0.1756,0.018,0.466,0.6273,4
0.6723,0.1482,0.5859,0.5426,0.4891,0.7326,0.5823,0.5108,0.203,0.0135,0.5296,0.679,4
0.7584,0.0966,0.6502,0.5214,0.444,0.7828,0.5648,0.6158,0.2262,0.0159,0.5594,0.6141,4
0.6611,0.1376,0.6918,0.4604,0.4148,0.8545,0.5826,0.5835,0.2122,0.0121,0.5183,0.6656,4
0.6802,0.1058,0.5607,0.4534,0.422,0.7972,0.5871,0.5652,0.1526,0.0171,0.5981,0.7252,4
0.6821,0.1341,0.6931,0.478,0.4851,0.8958,0.5692,0.63,0.1991,0.0014,0.5411,0.6523,4
0.7711,0.1185,0.6979,0.5356,0.4093,0.7965,0.5901,0.6125,0.2153,0.0077,0.5206,0.7358,4
0.6918,0.088,0.6077,0.4524,0.4654,0.8598,0.5881,0.6265,0.1944,0.0091,0.5097,0.6004,4
0.7059,0.1105,0.5607,0.4895,0.4027,0.656,0.6461,0.5352,0.2011,0.0127,0.4862,0.7143,4
0.7393,0.1498,0.6987,0.539,0.4187,0.6795,0.6896,0.5303,0.1895,0.0084,0.5754,0.634,4
0.7915,0.1345,0.6145,0.5181,0.5414,0.7148,0.6782,0.6004,0.2297,0.0124,0.5492,0.6177,4
0.7519,0.1338,0.5835,0.515,0.4871,0.7922,0.6007,0.5651,0.2071,0.0081,0.4939,0.6985,4
0.778,0.0969,0.6906,0.4876,0.5316,0.6877,0.6307,0.5363,0.1892,0.0086,0.4609,0.646,4
0.7887,0.1403,0.603,0.5711,0.5128,0.7264,0.6228,0.529,0.2383,0.0132,0.5876,0.7376,4
0.7666,0.1495,0.665,0.5491,0.5145,0.7152,0.698,0.5053,0.1846,0.0003,0.4873,0.7143,4
0.6561,0.1103,0.6811,0.47,0.4861,0.8754,0.5582,0.585,0.2113,0.0005,0.4777,0.7417,4
0.6845,0.1048,0.6551,0.5553,0.4746,0.8929,0.6972,0.6473,0.2219,0.0162,0.5465,0.6981,4
0.7819,0.1252,0.6412,0.5723,0.4646,0.7561,0.6753,0.5454,0.155,0.0051,0.5479,0.6686,4
0.6645,0.1149,0.601,0.4595,0.4907,0.7002,0.6299,0.5402,0.1742,0.0146,0.462,0.6124,4
0.6801,0.092,0.6194,0.5951,0.4339,0.7512,0.6004,0.5296,0.2227,0.0094,0.5047,0.6293,4
0.7977,0.1168,0.5695,0.4901,0.5274,0.791,0.6033,0.5932,0.2182,0.0102,0.5856,0.7305,4
0.7282,0.1308,0.5754,0.5489,0.4303,0.7255,0.6068,0.5274,0.1904,0.001,0.4705,0.6631,4
0.7669,0.135,0.6339,0.5371,0.4073,0.8188,0.6283,0.5201,0.1731,0.0166,0.5875,0.6955,4
0.6719,0.1454,0.6272,0.5672,0.4622,0.8038,0.6136,0.6194,0.2016,0.0027,0.5499,0.6644,4
0.7472,0.1177,0.6157,0.501,0.5115,0.7127,0.6612,0.6076,0.1713,0.0054,0.4675,0.7298,4
0.6774,0.1081,0.5538,0.4844,0.4688,0.7264,0.6692,0.6279,0.2065,0.0182,0.5109,0.7481,4
0.664,0.1269,0.5785,0.5925,0.4453,0.6844,0.6643,0.6073,0.1713,0.0007,0.4769,0.607,4
0.6773,0.1447,0.6041,0.5109,0.4768,0.7714,0.6446,0.615,0.1759,0.0154,0.46,0.7283,4
0.6663,0.1287,0.6115,0.4913,0.4259,0.8814,0.5714,0.6413,0.1839,0.0035,0.4602,0.6749,4
0.7199,0.117,0.6173,0.4943,0.5223,0.876,0.5513,0.6363,0.2205,0.0181,0.5102,0.6775,4
0.6788,0.0883,0.5862,0.5505,0.5167,0.7355,0.6166,0.5175,0.173,0.0192,0.5172,0.7019,4
0.7095,0.137,0.6674,0.4595,0.495,0.766,0.6947,0.6373,0.2457,0.0194,0.5921,0.6729,4
0.7049,0.1454,0.6279,0.4519,0.5026,0.739,0.6452,0.5606,0.1836,0.0138,0.5593,0.6796,4
0.6545,0.1004,0.6502,0.4632,0.5035,0.8256,0.5989,0.5738,0.1602,0.018,0.5756,0.6641,4
0.7788,0.1056,0.6311,0.5524,0.5054,0.8173,0.6328,0.5134,0.2273,0.001,0.4552,0.6931,4
0.6663,0.1428,0.6965,0.5295,0.4148,0.6916,0.6807,0.5669,0.1649,0.004,0.5753,0.6373,4
0.7079,0.1138,0.5502,0.5785,0.401,0.784,0.5701,0.5311,0.2035,0.0057,0.5977,0.7264,4
0.7772,0.0895,0.5809,0.5172,0.4453,0.8074,0.5537,0.5043,0.2346,0.0107,0.5688,0.6407,4
0.674,0.1091,0.5651,0.4738,0.4114,0.6575,0.5544,0.5307,0.1524,0.0156,0.5726,0.6675,4
0.6993,0.1113,0.6058,0.587,0.4805,0.7604,0.6658,0.5953,0.1581,0.0024,0.5489,0.606,4
0.7063,0.1046,0.626,0.5577,0.5121,0.8817,0.6492,0.6137,0.184,0.0118,0.5201,0.6869,4
0.7831,0.1435,0.5614,0.4822,0.4787,0.6836,0.5679,0.5446,0.1817,0.0181,0.5775,0.7489,4
0.7903,0.1178,0.6207,0.4849,0.4096,0.8879,0.6236,0.5827,0.1905,0.0054,0.5415,0.6191,4
0.7186,0.1078,0.5689,0.5785,0.501,0.7153,0.5958,0.568,0.1522,0.0113,0.4697,0.662,4
0.7443,0.1335,0.6527,0.5894,0.5248,0.6752,0.6128,0.6317,0.1974,0.0044,0.5028,0.7171,4
0.6771,0.0825,0.6368,0.5304,0.5493,0.7367,0.6033,0.5318,0.2022,0.0039,0.5174,0.6563,4
0.697,0.1278,0.6492,0.5104,0.4956,0.7158,0.636,0.6371,0.1842,0.0005,0.458,0.67,4
0.7649,0.1379,0.552,0.5431,0.4726,0.7778,0.57,0.5394,0.1885,0.016,0.5575,0.7098,4
0.7456,0.1403,0.5763,0.4583,0.5188,0.6618,0.5932,0.5126,0.2154,0.0072,0.5737,0.6997,4
0.7234,0.1316,0.617,0.5248,0.4913,0.6718,0.6872,0.6405,0.2206,0.0064,0.5512,0.617,4
0.7938,0.1404,0.6195,0.484,0.4559,0.7668,0.6796,0.5728,0.1704,0.0198,0.5783,0.7128,4
0.7235,0.129,0.6861,0.5514,0.4725,0.718,0.6022,0.5095,0.1549,0.0021,0.5623,0.709,4
0.6747,0.0964,0.608,0.542,0.5297,0.7267,0.5976,0.5601,0.1832,0.0088,0.525,0.7021,4
0.7554,0.1368,0.5912,0.5147,0.404,0.8428,0.5638,0.5011,0.2096,0.0011,0.4946,0.7076,4
0.6762,0.1085,0.5759,0.5603,0.401,0.759,0.5638,0.5107,0.2406,0.0139,0.5395,0.6948,4
0.7109,0.1416,0.5692,0.4532,0.4739,0.7086,0.6908,0.5378,0.1839,0.0001,0.508,0.6102,4
0.7832,0.0924,0.6989,0.4804,0.5073,0.8997,0.5559,0.5759,0.1505,0.0029,0.5625,0.7371,4
0.7506,0.1046,0.5836,0.5951,0.4525,0.7232,0.645,0.5448,0.1966,0.0131,0.4761,0.713,4
0.7895,0.0914,0.678,0.5538,0.4982,0.7048,0.628,0.5093,0.1903,0.0113,0.457,0.7307,4
0.7745,0.1082,0.561,0.5433,0.5318,0.7781,0.563,0.51,0.1603,0.0127,0.5323,0.6995,4
0.6873,0.1337,0.6004,0.5513,0.4814,0.8899,0.5897,0.6186,0.2254,0.0133,0.4927,0.6422,4
0.6522,0.1252,0.5652,0.5794,0.4571,0.7957,0.6246,0.5161,0.2263,0.0049,0.4626,0.6184,4
0.7104,0.1089,0.576,0.59,0.4362,0.6726,0.6772,0.5747,0.156,0.0017,0.4951,0.7134,4
0.6627,0.1393,0.6406,0.5152,0.5303,0.7295,0.5766,0.5561,0.1596,0.0037,0.5543,0.643,4
0.7919,0.0849,0.6666,0.5836,0.4622,0.675,0.5594,0.5958,0.2348,0.0129,0.4742,0.6654,4
0.7606,0.1331,0.5704,0.5332,0.4401,0.6797,0.5562,0.5369,0.1584,0.0072,0.5281,0.6595,4
0.6701,0.1449,0.6837,0.5738,0.4063,0.8974,0.5717,0.5973,0.2257,0.0173,0.5691,0.691,4
0.7771,0.1159,0.5504,0.5052,0.4993,0.6797,0.6291,0.5319,0.1782,0.0143,0.5704,0.7015,4
0.7631,0.096,0.6501,0.5626,0.5068,0.874,0.6383,0.5121,0.1618,0.0178,0.5688,0.6982,4
0.7937,0.1492,0.6279,0.5296,0.4834,0.8808,0.6976,0.6477,0.152,0.013,0.5083,0.6164,4
0.7735,0.1338,0.5661,0.5203,0.5205,0.8144,0.6307,0.6321,0.1595,0.0055,0.5692,0.6224,4
0.6956,0.1483,0.5919,0.4783,0.4351,0.871,0.6448,0.5623,0.2061,0.0046,0.5623,0.7021,4
0.7553,0.1017,0.6685,0.4526,0.4092,0.6904,0.5582,0.5747,0.1567,0.0069,0.5216,0.6931,4
0.7744,0.142,0.6803,0.5048,0.4202,0.7268,0.6677,0.6105,0.195,0.0132,0.5625,0.7331,4
0.7581,0.0866,0.6334,0.5363,0.5031,0.6851,0.625,0.5496,0.2259,0.0102,0.5739,0.7288,4
0.6972,0.0911,0.6284,0.5264,0.5344,0.8557,0.5678,0.5178,0.2166,0.0065,0.4606,0.6638,4
0.7721,0.0818,0.5569,0.5749,0.5238,0.7691,0.6152,0.6221,0.1758,0.0159,0.5276,0.7066,4
0.6569,0.1387,0.6713,0.4775,0.5477,0.6523,0.6164,0.5669,0.229,0.0055,0.5585,0.6574,4
0.7027,0.1046,0.5998,0.5393,0.4448,0.6923,0.6723,0.53,0.1859,0.0003,0.572,0.6105,4
0.6557,0.1324,0.5727,0.5012,0.4708,0.7062,0.6025,0.6225,0.1816,0.0026,0.4731,0.6801,4
0.7629,0.1246,0.6746,0.5087,0.5392,0.8932,0.5998,0.5418,0.2328,0.0158,0.4564,0.624,4
0.7645,0.1127,0.6319,0.5466,0.4019,0.7047,0.5749,0.5987,0.2159,0.0156,0.5441,0.6801,4
0.6896,0.1341,0.6764,0.4837,0.4677,0.8166,0.5849,0.5141,0.1968,0.0162,0.4867,0.7219,4
0.6719,0.1282,0.6567,0.5361,0.403,0.8469,0.6359,0.6337,0.1547,0.0074,0.5832,0.7099,4
0.7929,0.0877,0.6836,0.5271,0.415,0.8044,0.6904,0.6156,0.1803,0.0038,0.5667,0.681,4
0.6612,0.1258,0.6503,0.582,0.4145,0.8112,0.6655,0.616,0.2421,0.0064,0.551,0.7386,4
0.7661,0.0981,0.6509,0.5569,0.4313,0.678,0.6749,0.5611,0.2116,0.0009,0.5777,0.7185,4
0.6818,0.1127,0.639,0.4973,0.4319,0.8821,0.5748,0.51,0.1641,0.0103,0.5716,0.6149,4
0.6754,0.1272,0.624,0.5016,0.4549,0.7266,0.5775,0.5125,0.1625,0.0036,0.4728,0.7332,4
0.7875,0.1166,0.575,0.5157,0.4726,0.8526,0.6303,0.5553,0.236,0.0022,0.4791,0.6832,4
0.6858,0.1454,0.617,0.4689,0.4548,0.6871,0.6461,0.5851,0.2225,0.015,0.4624,0.7155,4
0.7103,0.1382,0.5967,0.5333,0.5125,0.6903,0.6391,0.617,0.1821,0.0124,0.4937,0.7286,4
0.7556,0.142,0.65,0.5555,0.5388,0.704,0.676,0.6337,0.1865,0.0149,0.5065,0.7477,4
0.7523,0.0952,0.6582,0.5987,0.4745,0.7605,0.5589,0.547,0.2219,0.015,0.4987,0.6753,4
0.6678,0.1195,0.6023,0.4815,0.5293,0.6752,0.6768,0.528,0.198,0.0091,0.4664,0.7282,4
0.6666,0.1353,0.6346,0.4682,0.5014,0.6719,0.6201,0.642,0.1922,0.0079,0.491,0.6155,4
0.7781,0.0873,0.6233,0.5831,0.4155,0.7272,0.5974,0.5253,0.1502,0.0078,0.5901,0.6249,4
0.6651,0.0923,0.6059,0.4518,0.5073,0.7958,0.6369,0.6325,0.1803,0.0091,0.5561,0.6766,4
0.7495,0.1336,0.6324,0.5552,0.5215,0.6535,0.6162,0.5218,0.224,0.0131,0.5565,0.669,4
0.6974,0.1379,0.6056,0.5146,0.4285,0.7804,0.6365,0.5055,0.1962,0.0093,0.5665,0.6099,4
0.7423,0.1381,0.6521,0.5549,0.5064,0.788,0.5966,0.5098,0.1804,0.0107,0.5066,0.6459,4
0.6622,0.1186,0.5971,0.4666,0.4574,0.8893,0.6639,0.6359,0.2198,0.0085,0.4745,0.6106,4
0.7182,0.1425,0.633,0.4882,0.5439,0.7506,0.5962,0.545,0.1685,0.0145,0.491,0.6577,4
0.7196,0.1044,0.6679,0.5438,0.4557,0.6778,0.5956,0.5006,0.2162,0.0153,0.5645,0.6157,4
0.673,0.0842,0.5641,0.5262,0.5127,0.7315,0.5755,0.633,0.1574,0.0096,0.4849,0.6586,4
0.7328,0.0928,0.6656,0.5728,0.5153,0.7965,0.6097,0.6306,0.221,0.0152,0.512,0.6781,4
0.7103,0.1019,0.6734,0.5808,0.5145,0.8373,0.664,0.639,0.1596,0.0081,0.5175,0.6853,4
0.7006,0.0916,0.694,0.5294,0.4053,0.6534,0.5807,0.5957,0.2208,0.02,0.5097,0.6608,4
0.723,0.1474,0.6232,0.4817,0.414,0.7142,0.6109,0.533,0.2386,0.0036,0.4752,0.6743,4
0.7911,0.1418,0.6815,0.4971,0.4177,0.7698,0.6095,0.5471,0.2292,0.0087,0.4597,0.6766,4
0.7111,0.1374,0.6517,0.5976,0.4161,0.7554,0.5544,0.6428,0.1856,0.0,0.4709,0.6404,4
0.7787,0.1027,0.6464,0.4665,0.5339,0.8457,0.6056,0.6285,0.1986,0.0069,0.5451,0.6418,4
0.7861,0.1029,0.5537,0.4609,0.4706,0.8677,0.6813,0.5238,0.1851,0.0106,0.4558,0.6472,4
0.6755,0.0966,0.552,0.5625,0.5186,0.7468,0.6855,0.5964,0.2218,0.0005,0.5978,0.7472,4
0.7078,0.1191,0.6139,0.491,0.5176,0.7982,0.6831,0.5259,0.1615,0.0098,0.5588,0.6621,4
0.7066,0.1361,0.5601,0.5998,0.5041,0.8949,0.6708,0.5304,0.1814,0.0187,0.5326,0.6435,4
0.7505,0.1385,0.5618,0.559,0.4919,0.7441,0.6767,0.5848,0.2322,0.0086,0.5661,0.702,4
0.6641,0.1416,0.5772,0.5369,0.439,0.7141,0.6856,0.6104,0.2237,0.0119,0.5752,0.7307,4
0.7272,0.084,0.6646,0.5582,0.4121,0.7277,0.6283,0.5564,0.1841,0.0076,0.5276,0.7131,4
0.7213,0.0845,0.6463,0.5148,0.4212,0.7443,0.6299,0.5126,0.1591,0.0143,0.5155,0.7124,4
0.7264,0.1361,0.5732,0.5936,0.4962,0.8316,0.6674,0.5856,0.1964,0.0036,0.5086,0.6658,4
0.7678,0.1062,0.6021,0.4522,0.4315,0.7222,0.5693,0.57,0.218,0.018,0.5746,0.6871,4
0.7469,0.1352,0.5549,0.4793,0.523,0.7742,0.6851,0.5775,0.1547,0.0163,0.524,0.6459,4
0.7628,0.0968,0.6255,0.5124,0.4454,0.6755,0.6023,0.5116,0.2403,0.0018,0.5543,0.6932,4
0.676,0.1137,0.6372,0.5794,0.4739,0.8033,0.6654,0.6481,0.2314,0.0071,0.5854,0.6355,4
0.7991,0.128,0.6291,0.5305,0.5462,0.7912,0.5514,0.5272,0.1967,0.0008,0.4695,0.6008,4
0.6749,0.1378,0.6542,0.4553,0.5367,0.8065,0.6023,0.6272,0.2196,0.0034,0.5044,0.6528,4
0.6598,0.0804,0.6549,0.4783,0.443,0.6766,0.579,0.5694,0.2346,0.0129,0.5681,0.6417,4
0.7914,0.0839,0.5746,0.5467,0.5051,0.8453,0.5575,0.602,0.24,0.014,0.5561,0.6945,4
0.705,0.1031,0.5706,0.5133,0.4434,0.8653,0.6958,0.5766,0.1885,0.013,0.5021,0.7075,4
0.794,0.1397,0.6614,0.4983,0.4473,0.7864,0.6341,0.6486,0.1501,0.0135,0.5882,0.6879,4
0.7214,0.1392,0.5811,0.4523,0.43,0.8434,0.5678,0.5857,0.2139,0.0006,0.467,0.7229,4
0.6926,0.1162,0.5948,0.5309,0.417,0.7093,0.6485,0.6047,0.2388,0.006,0.4817,0.7159,4
0.7395,0.1167,0.6005,0.5957,0.5451,0.8243,0.6173,0.5409,0.176,0.0183,0.511,0.6165,4
0.6926,0.1252,0.5983,0.5379,0.5339,0.7813,0.6657,0.6347,0.242,0.0196,0.5829,0.7302,4
0.7449,0.0956,0.6092,0.4801,0.4298,0.8605,0.6534,0.6036,0.2304,0.0115,0.4827,0.7223,4
0.6949,0.1172,0.669,0.5699,0.433,0.798,0.5615,0.6124,0.235,0.0137,0.5342,0.656,4
0.7129,0.0981,0.5688,0.5116,0.49,0.8566,0.6615,0.5868,0.2091,0.0157,0.5721,0.6138,4
0.6961,0.1281,0.6206,0.5321,0.5226,0.7807,0.6776,0.538,0.1947,0.008,0.5546,0.6272,4
0.7538,0.1203,0.5662,0.475,0.5049,0.7484,0.6248,0.6014,0.1761,0.0092,0.4956,0.6108,4
0.6635,0.0875,0.602,0.4704,0.5147,0.8385,0.6551,0.6192,0.1963,0.0135,0.555,0.6159,4
0.6882,0.1103,0.6542,0.5734,0.5461,0.7322,0.5725,0.6045,0.1999,0.0124,0.4759,0.7166,4
0.7631,0.1341,0.5768,0.5128,0.4413,0.8468,0.5711,0.6438,0.1596,0.0057,0.4645,0.7407,4
0.7466,0.1483,0.5742,0.545,0.4263,0.8345,0.6738,0.6474,0.203,0.0072,0.5041,0.6669,4
0.7608,0.1333,0.581,0.4762,0.499,0.7876,0.5602,0.6072,0.215,0.0028,0.518,0.6109,4
0.6937,0.1106,0.5873,0.487,0.4347,0.6957,0.5968,0.5095,0.203,0.0,0.5582,0.6209,4
0.7364,0.1055,0.6288,0.5358,0.486,0.7656,0.6493,0.6054,0.1545,0.0058,0.4731,0.6269,4
0.7104,0.0946,0.6707,0.4934,0.5131,0.8806,0.6488,0.5109,0.208,0.0043,0.5508,0.7169,4
0.7525,0.1196,0.6576,0.4925,0.5453,0.6936,0.6145,0.524,0.2427,0.0034,0.5171,0.6162,4
0.7047,0.1044,0.6888,0.557,0.4358,0.8554,0.682,0.5293,0.2401,0.0065,0.5687,0.7083,4
0.7822,0.1264,0.5905,0.454,0.5103,0.6787,0.6917,0.5949,0.1711,0.0121,0.5129,0.6172,4
0.7587,0.1371,0.6678,0.5817,0.5299,0.8545,0.6182,0.5952,0.2266,0.0073,0.5254,0.7441,4
0.695,0.0857,0.6703,0.5905,0.4661,0.7919,0.6148,0.5568,0.2016,0.0126,0.5856,0.6264,4
0.7157,0.1134,0.6281,0.5259,0.4001,0.8661,0.5527,0.6383,0.1713,0.0131,0.5992,0.7419,4
0.7904,0.0863,0.6675,0.5946,0.4627,0.7672,0.6518,0.5534,0.2276,0.0002,0.5357,0.6866,4
0.6554,0.0934,0.643,0.5099,0.5026,0.6831,0.6689,0.5626,0.2428,0.0175,0.588,0.6073,4
0.7748,0.0892,0.6786,0.5379,0.4925,0.7763,0.6778,0.6276,0.1772,0.008,0.5619,0.6994,4
0.7638,0.0869,0.6325,0.5154,0.4775,0.6538,0.6111,0.5027,0.1903,0.0199,0.5315,0.7133,4
0.7939,0.1156,0.6666,0.5905,0.4953,0.7576,0.5634,0.6361,0.1554,0.017,0.5003,0.7483,4
0.6593,0.1105,0.6237,0.5496,0.5233,0.8028,0.5815,0.6259,0.2012,0.0035,0.4782,0.6246,4
0.6538,0.1107,0.6728,0.5651,0.4488,0.8697,0.5719,0.5666,0.1982,0.0013,0.4637,0.6933,4
0.6645,0.098,0.6018,0.4515,0.4866,0.8877,0.6637,0.5916,0.2334,0.0102,0.5507,0.6157,4
0.7651,0.093,0.5521,0.5249,0.5434,0.6951,0.6654,0.5886,0.2268,0.0037,0.5023,0.6491,4
0.709,0.1253,0.59,0.4585,0.5332,0.8833,0.6522,0.5181,0.1676,0.0092,0.5077,0.6043,4
0.7439,0.1458,0.5799,0.4946,0.4824,0.8374,0.6327,0.5645,0.2481,0.0189,0.5841,0.7008,4
0.6924,0.0842,0.5693,0.4941,0.4741,0.8621,0.5869,0.6415,0.2357,0.0184,0.5123,0.6119,4
0.7766,0.1056,0.5816,0.4769,0.5247,0.7853,0.6805,0.6041,0.238,0.0004,0.5119,0.6546,4
0.7538,0.1072,0.595,0.5928,0.4712,0.7622,0.6829,0.5049,0.2388,0.0082,0.5881,0.714,4
0.6728,0.0828,0.6939,0.5694,0.4942,0.778,0.5522,0.6451,0.2263,0.0108,0.4688,0.7225,4
0.7648,0.0911,0.6207,0.4602,0.5099,0.6531,0.6695,0.5968,0.2142,0.0156,0.498,0.708,4
0.7423,0.0867,0.6618,0.5534,0.483,0.789,0.6606,0.6092,0.1873,0.0187,0.5332,0.713,4
0.6545,0.1077,0.6774,0.5108,0.5328,0.8746,0.6782,0.5639,0.1954,0.0093,0.4774,0.6254,4
0.7974,0.0984,0.6888,0.5552,0.4642,0.7874,0.5762,0.6027,0.1757,0.0075,0.4999,0.638,4
0.7609,0.1011,0.6099,0.5994,0.5113,0.7276,0.557,0.634,0.211,0.014,0.5625,0.7331,4
0.701,0.1038,0.6518,0.5384,0.4704,0.8501,0.602,0.6048,0.1543,0.0143,0.4734,0.7002,4
0.7776,0.1243,0.5611,0.577,0.4139,0.6739,0.6569,0.5559,0.1637,0.0152,0.5154,0.6042,4
0.7234,0.1092,0.5942,0.5393,0.5341,0.7272,0.6438,0.5963,0.2246,0.0076,0.5503,0.6084,4
0.7491,0.1252,0.5739,0.5152,0.4808,0.7076,0.6839,0.5046,0.177,0.0149,0.4612,0.6149,4
0.7118,0.1413,0.5847,0.4757,0.5226,0.8801,0.5937,0.5924,0.2332,0.0087,0.5188,0.706,4
0.7891,0.0975,0.6674,0.5701,0.517,0.8245,0.5958,0.6384,0.2004,0.0196,0.4882,0.6669,4
0.6843,0.1005,0.5794,0.5446,0.5292,0.7804,0.5547,0.5108,0.2162,0.0003,0.5018,0.6208,4
0.6645,0.146,0.6928,0.5532,0.53,0.78,0.6462,0.5362,0.1945,0.0059,0.5018,0.6275,4
0.6939,0.1144,0.6351,0.5947,0.5072,0.7431,0.6638,0.5509,0.2019,0.0182,0.4967,0.6301,4
0.7034,0.1069,0.6798,0.5927,0.4942,0.804,0.6256,0.5731,0.2148,0.0109,0.5457,0.6564,4
0.7927,0.1449,0.5774,0.5499,0.4843,0.865,0.5633,0.5144,0.1724,0.0003,0.5664,0.6711,4
0.7275,0.1413,0.6801,0.5976,0.5223,0.7445,0.5826,0.5876,0.155,0.0078,0.5927,0.6473,4
0.7057,0.1423,0.658,0.4551,0.464,0.7645,0.5736,0.6268,0.1613,0.0108,0.5301,0.6575,4
0.6926,0.1138,0.6806,0.4765,0.5465,0.6815,0.6996,0.573,0.2103,0.0158,0.5584,0.6692,4
0.6549,0.1157,0.595,0.491,0.415,0.8925,0.5683,0.5759,0.2091,0.0115,0.4645,0.626,4
0.7079,0.125,0.5589,0.5733,0.4305,0.6869,0.5684,0.5061,0.1918,0.0077,0.5423,0.663,4
0.7946,0.1102,0.6047,0.5915,0.4978,0.7103,0.6443,0.5554,0.1761,0.0025,0.5642,0.7491,4
0.8079,0.0999,0.6103,0.467,0.648,0.0766,0.8637,0.8533,0.152,0.006,0.6368,0.7114,5
0.7803,0.0824,0.6513,0.5822,0.6302,0.0507,0.8525,0.9596,0.1711,0.0029,0.5539,0.7705,5
0.809,0.0524,0.7174,0.5549,0.5178,0.0896,0.9024,0.8641,0.1568,0.0236,0.5481,0.6823,5
0.7691,0.0894,0.6408,0.5919,0.5793,0.0715,0.8521,0.8821,0.2021,0.0109,0.6013,0.6688,5
0.8194,0.0623,0.7127,0.4551,0.5265,0.1208,0.9538,0.981,0.1673,0.0298,0.6397,0.6554,5
0.7823,0.0672,0.6775,0.4606,0.6118,0.0603,0.8983,0.8597,0.159,0.0065,0.5889,0.6659,5
0.8003,0.0811,0.6951,0.5616,0.609,0.0734,0.8941,0.8774,0.2135,0.0105,0.5351,0.7297,5
0.8258,0.0679,0.7103,0.5174,0.5983,0.0976,0.8636,0.9628,0.2088,0.0035,0.6194,0.6875,5
0.8713,0.0821,0.6012,0.4514,0.6292,0.0784,0.9446,0.8738,0.1561,0.0212,0.6419,0.7913,5
